0	0	0.562500000000000
0	0	0.625000000000000
0	0	0.687500000000000
0	0	0.750000000000000
0	0	0.812500000000000
0	0	0.875000000000000
0	0	0.937500000000000
0	0	1
0	0.0625000000000000	1
0	0.125000000000000	1
0	0.187500000000000	1
0	0.250000000000000	1
0	0.312500000000000	1
0	0.375000000000000	1
0	0.437500000000000	1
0	0.500000000000000	1
0	0.562500000000000	1
0	0.625000000000000	1
0	0.687500000000000	1
0	0.750000000000000	1
0	0.812500000000000	1
0	0.875000000000000	1
0	0.937500000000000	1
0	1	1
0.0625000000000000	1	0.937500000000000
0.125000000000000	1	0.875000000000000
0.187500000000000	1	0.812500000000000
0.250000000000000	1	0.750000000000000
0.312500000000000	1	0.687500000000000
0.375000000000000	1	0.625000000000000
0.437500000000000	1	0.562500000000000
0.500000000000000	1	0.500000000000000
0.562500000000000	1	0.437500000000000
0.625000000000000	1	0.375000000000000
0.687500000000000	1	0.312500000000000
0.750000000000000	1	0.250000000000000
0.812500000000000	1	0.187500000000000
0.875000000000000	1	0.125000000000000
0.937500000000000	1	0.0625000000000000
1	1	0
1	0.937500000000000	0
1	0.875000000000000	0
1	0.812500000000000	0
1	0.750000000000000	0
1	0.687500000000000	0
1	0.625000000000000	0
1	0.562500000000000	0
1	0.500000000000000	0
1	0.437500000000000	0
1	0.375000000000000	0
1	0.312500000000000	0
1	0.250000000000000	0
1	0.187500000000000	0
1	0.125000000000000	0
1	0.0625000000000000	0
1	0	0
0.937500000000000	0	0
0.875000000000000	0	0
0.812500000000000	0	0
0.750000000000000	0	0
0.687500000000000	0	0
0.625000000000000	0	0
0.562500000000000	0	0
0.500000000000000	0	0
